,Index,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,weekday,month,year,is_weekday,is_night,distance_km
159176,42729914,4.1,-74.005317,40.746027000000005,-73.998225,40.755962,5,20,4,3,2012,0,0,1.2559059080211261
159177,17389613,10.1,-73.984815,40.758968,-74.00709499999999,40.71842,1,20,1,10,2011,0,0,4.883878798001607
159178,27437242,6.5,-73.966053,40.761372,-73.955157,40.769225,1,13,3,12,2014,0,0,1.2667139327481645
159179,52737462,5.0,-73.99105834960938,40.723388671875,-73.97957611083984,40.7202262878418,2,14,4,4,2015,0,0,1.0295561128946757
159180,10773440,13.0,-73.993995,40.751215,-73.962902,40.764140000000005,2,19,0,9,2013,0,0,2.9873257541432188
159181,42644591,18.9,-73.992532,40.755283,-73.942438,40.837253,1,13,5,9,2011,1,0,10.042839413869917
159182,16921165,7.7,-73.983408,40.738955,-73.976372,40.76402,1,7,2,7,2010,0,0,2.8494213065756027
159183,17127117,4.5,-73.99120500000001,40.724537,-73.999009,40.727962,1,18,2,12,2014,0,0,0.7599404492579294
159184,21361921,16.5,-73.996275,40.723605,-73.945396,40.721354,1,19,6,4,2014,1,0,4.294986659580237
159185,13175650,7.7,-73.999748,40.761387,-73.96679499999999,40.761267,1,2,5,5,2012,1,1,2.775433630251283
159186,36271159,20.0,-73.988162,40.75851,-73.944002,40.712047,1,6,5,6,2013,1,0,6.366800953214048
159187,35017882,14.0,-73.99583,40.75918,-73.99627,40.71768,1,18,4,12,2014,0,0,4.614738356213068
159188,53669954,23.5,-73.96552,40.795482,-73.97861,40.741082,6,17,2,9,2014,0,0,6.148630405526128
159189,14414830,21.5,-73.982908,40.739307,-73.958853,40.771432,1,12,0,10,2012,0,0,4.106764375163152
159190,39122952,8.5,-73.968747,40.761771,-73.988851,40.759386,1,12,5,11,2012,1,0,1.7138812528637193
159191,28370925,12.9,-74.002511,40.723296000000005,-73.991156,40.686237,1,0,5,12,2011,1,1,4.2304768919263624
159192,15314582,10.5,0.0,0.0,-73.9725570678711,40.752605438232415,1,16,2,1,2015,0,0,8665.113019985822
159193,43274695,18.9,-74.000757,40.736058,-73.985555,40.662213,1,22,3,2,2009,0,1,8.310596553700307
159194,53499532,4.5,-73.998442,40.734062,-73.9948,40.745381,2,23,1,12,2009,0,1,1.2954780681974285
159195,52366169,9.0,-74.003552,40.7483,-73.97669300000001,40.761242,1,7,0,11,2012,0,0,2.681283393642813
159196,22067747,7.0,-74.00444793701173,40.71323776245117,-73.99347686767578,40.7005615234375,1,19,5,4,2015,1,0,1.685820144452736
159197,23597756,8.1,-73.980335,40.781634,-73.961011,40.811836,2,0,6,2,2012,1,1,3.7315222634149667
159198,8353308,8.5,-73.767393,40.628637,-73.746453,40.64171,5,11,6,8,2009,1,0,2.2880770452014274
159199,45971825,15.3,-73.987636,40.745439000000005,-73.932344,40.796125,1,3,4,12,2011,0,1,7.310605891316577
159200,23194327,13.3,-74.000238,40.678142,-74.00417,40.729792,1,8,3,4,2011,0,0,5.75277428833064
159201,48430586,5.3,-74.005117,40.719682,-74.00733699999999,40.706652000000005,1,23,3,8,2011,0,1,1.4609018869736496
159202,22187969,9.3,-74.00582,40.740107,-73.987143,40.759382,1,22,5,7,2010,1,1,2.658750740018953
159203,11983710,36.0,-73.986639,40.771685,-73.954533,40.667347,1,3,6,9,2013,1,1,11.913195442691919
159204,2775316,6.5,-73.981014,40.751064,-73.981325,40.759649,1,8,2,8,2013,0,0,0.9549678001074556
159205,7477928,8.5,-73.94749300000001,40.783704,-73.968253,40.755259,1,20,5,8,2013,1,0,3.6139431323650326
159206,30178667,10.9,-74.003937,40.725827,-73.977322,40.765795,1,8,2,2,2012,0,0,4.977786302216771
159207,41891284,12.0,-73.99092864990234,40.75019073486328,-73.98211669921875,40.77295684814453,1,18,6,1,2015,1,0,2.638026393260467
159208,19637354,7.3,-73.97285699999999,40.758458000000005,-73.98173,40.75229,5,17,1,6,2011,0,0,1.0143788001344836
159209,5342435,6.1,-73.96649599999999,40.764634,-73.96236,40.779061,1,15,5,5,2012,1,0,1.6415827787068746
159210,24993228,8.5,-73.964027,40.771165,-73.956692,40.78088,2,15,2,12,2012,0,0,1.2443621781423695
159211,7719988,8.9,-73.963068,40.772435,-73.976,40.751485,1,18,2,5,2009,0,0,2.571575561557309
159212,23200669,9.5,-73.969158,40.755432,-73.983628,40.746997,1,9,1,12,2014,0,0,1.5379891148368348
159213,43990781,10.0,-73.98619842529298,40.740177154541016,-74.00808715820312,40.73897933959961,6,19,4,2,2015,0,0,1.8489420566137502
159214,44220660,8.5,-73.977898,40.755023,-73.955448,40.777863,1,19,3,4,2011,0,0,3.1661707030376744
159215,15382927,6.9,-73.96342299999999,40.774267,-73.947905,40.771087,1,8,3,3,2012,0,0,1.3537458848341237
159216,47609337,10.9,-74.015151,40.714895,-73.995731,40.748925,1,13,1,1,2012,0,0,4.122616939254858
159217,41849372,11.0,-73.98075866699219,40.729923248291016,-73.9992904663086,40.754695892333984,1,4,5,1,2015,1,1,3.1662727120294933
159218,43397673,11.5,-73.98175,40.74709,-74.0071,40.718357,1,17,6,9,2013,1,0,3.843198082995963
159219,3038648,6.0,-73.95539093017578,40.78545379638672,-73.95011138916014,40.77546310424805,2,20,3,1,2015,0,0,1.196552670280484
159220,32562259,15.5,-73.97913199999999,40.77924,-73.953192,40.764642,6,10,2,10,2014,0,0,2.721478051352465
159221,7248841,16.5,-73.991858,40.721794,-73.928966,40.766924,1,22,3,4,2012,0,1,7.297578548247195
159222,6784855,6.0,-73.985282,40.744703,-73.974008,40.758901,1,7,1,5,2014,0,0,1.8423637123109649
159223,52821214,34.67,-73.985375,40.759403000000006,-73.864627,40.770257,1,14,3,5,2010,0,0,10.240594952328877
159224,5347636,8.5,-74.000063,40.719069,-73.981464,40.750018,1,6,6,7,2011,1,0,3.7813789743285056
159225,41150932,11.5,-74.009422,40.712975,-73.987115,40.739172,1,13,6,4,2014,1,0,3.466829861223473
159226,19593274,5.7,-73.95135,40.804976,-73.963888,40.802127,1,17,1,2,2012,0,0,1.1018408158097437
159227,35321624,8.5,-74.002703,40.733568,-73.97884,40.731087,5,13,1,2,2011,0,0,2.0295281045398132
159228,28337297,11.7,-73.97369,40.751894,-73.95366999999999,40.728728,1,1,3,6,2011,0,1,3.079019065227778
159229,12857452,8.9,-73.863218,40.769382,-73.977012,40.743657,1,22,5,5,2010,1,1,10.00250849729191
159230,15552253,17.0,-73.95958399999999,40.780361,-73.95983100000001,40.780436,1,13,5,6,2013,1,0,0.022406905265951325
159231,38352205,17.0,-73.978013,40.787009000000005,-73.963179,40.758325,1,14,4,5,2013,0,0,3.4254031160533858
159232,6808057,45.0,-73.78971,40.65509,-73.984537,40.744662,2,17,1,1,2012,0,0,19.208092255892247
159233,12548622,3.5,-73.99266800000001,40.74379,-73.9891,40.748317,1,16,4,1,2013,0,0,0.5862911203652128
159234,23855178,5.0,-73.95209,40.8031,-73.94096,40.798372,1,6,2,7,2013,0,0,1.0742777516813222
159235,52688041,4.5,-73.950018,40.774627,-73.95949,40.7671,1,3,6,3,2014,1,1,1.156178348661072
159236,37829788,7.3,-73.974636,40.763883,-73.952851,40.776412,1,19,5,10,2009,1,0,2.3035822372060144
159237,4015565,5.0,-73.982341,40.764945,-73.989418,40.758787,1,16,5,2,2013,1,0,0.9078172522126041
159238,46197763,8.5,-73.958803,40.774808,-73.966278,40.759642,1,13,1,10,2012,0,0,1.8000471057606189
159239,48338937,6.9,-73.982057,40.74625,-73.99201,40.74942,1,10,1,12,2009,0,0,0.9095233178965488
159240,28293701,5.8,-73.997524,40.744928,-73.985095,40.736869,1,20,1,4,2009,0,0,1.3782276852744668
159241,17649336,7.7,-73.970135,40.784057,-73.974322,40.762947,2,17,2,8,2010,0,0,2.3736564397612234
159242,12627952,11.3,-73.975961,40.788757,-73.947784,40.822971,1,14,1,1,2009,0,0,4.483072555485254
159243,43101959,5.0,-74.00308227539062,40.72786331176758,-73.99606323242188,40.72012710571289,1,21,1,1,2015,0,0,1.043963090773752
159244,49177870,8.0,-74.000472,40.730215,-73.978712,40.720015,1,3,4,9,2013,0,1,2.156109129869843
159245,24891622,6.5,-73.977018,40.736272,-73.9884,40.722927,3,15,6,5,2011,1,0,1.7668588776557175
159246,52090301,37.8,-73.988778,40.736817,-73.88549599999999,40.773157,1,6,2,10,2012,0,0,9.592208214546842
159247,29019598,29.87,-73.97649,40.756685,-73.817204,40.729319,1,21,1,9,2009,0,0,13.759933070894338
159248,27096596,7.5,-73.968114,40.7625,-73.982055,40.751396,1,19,2,4,2013,0,0,1.7039138978087025
159249,43511632,10.5,-73.989122,40.723567,-73.974554,40.75189,1,17,5,3,2014,1,0,3.3800973965249717
159250,24547638,5.7,-74.004265,40.725662,-73.995293,40.740857,1,14,1,5,2011,0,0,1.8510157144089574
159251,12346084,5.7,-73.9831,40.744545,-73.97471,40.733292,1,18,4,7,2011,0,0,1.4371350879318858
159252,53881774,7.7,-73.970646,40.756240000000005,-73.998462,40.737116,1,21,0,8,2010,0,0,3.1643093562752584
159253,28920072,6.1,-73.97948000000001,40.755231,-73.96636,40.756377,1,11,1,3,2010,0,0,1.1124207008139215
159254,14928089,4.5,-73.9634,40.768535,-73.95573,40.765925,2,6,0,5,2010,0,0,0.7081360968103865
159255,3438480,6.1,-73.974285,40.752439,-73.964567,40.764523,1,14,5,5,2012,1,0,1.5733532685290577
159256,43648250,9.0,0.0,0.0,0.0,0.0,1,18,4,3,2013,0,0,0.0
159257,14148285,11.5,0.0,0.0,0.0,0.0,1,8,2,2,2014,0,0,0.0
159258,17109822,22.5,-73.98650360107422,40.74023818969727,-73.9446029663086,40.79990005493164,1,12,4,6,2015,0,0,7.514106063664958
159259,2029484,14.5,-73.996517,40.74361,-73.9836,40.702347,1,19,2,10,2012,0,0,4.715593612190382
159260,40840881,7.0,-73.97258000000001,40.755587,-73.964302,40.767687,1,7,1,6,2013,0,0,1.5153678592157376
159261,22570263,4.1,-73.990115,40.756669,-73.982585,40.760855,1,6,0,7,2012,0,0,0.7866986701967422
159262,40108084,17.7,-73.980092,40.759298,-74.013518,40.702405,1,14,5,8,2009,1,0,6.92486868721055
159263,34100975,5.7,-74.00599,40.740142,-74.007808,40.725816,1,23,4,4,2012,0,1,1.6003266912438807
159264,46827125,7.7,-73.972962,40.757722,-73.997162,40.735185,1,21,0,3,2009,0,0,3.2305020882679973
159265,7484774,11.5,-73.979734,40.754773,-73.94694100000001,40.782475,1,9,6,9,2013,1,0,4.137020893146697
159266,22299138,2.5,-73.970761,40.753715,-73.788026,40.6545,1,10,1,8,2009,0,0,18.946883029312602
159267,36939590,10.5,-74.010183,40.709212,-73.992398,40.749258000000005,3,19,4,5,2010,0,0,4.698331187245899
159268,17880498,8.0,-73.97637176513672,40.75071334838867,-73.9619369506836,40.75953674316406,1,14,0,5,2015,0,0,1.5623376497648276
159269,27329126,8.0,-73.991927,40.756757,-73.978952,40.750187,1,13,2,10,2012,0,0,1.314604462765783
159270,54358774,10.1,-73.978192,40.754487,-73.981018,40.780868,5,20,1,7,2009,0,0,2.9430717370487107
159271,13113142,4.9,-73.996578,40.739812,-73.996605,40.732362,1,19,1,6,2011,0,0,0.8284053270398469
159272,26439095,6.9,-73.986847,40.762238,-73.973658,40.763773,2,17,1,7,2010,0,0,1.1238266983429688
159273,20238394,26.9,-73.992349,40.753977,-73.897749,40.884125,2,3,1,2,2011,0,1,16.51676677900184
159274,12865026,4.5,-73.95862,40.778245,-73.96084,40.769688,1,10,5,12,2012,1,0,0.9696850592039269
159275,16349490,6.1,-73.99048,40.755826,-74.00443299999999,40.749607,1,9,5,3,2012,1,0,1.363660428803797
159276,37642714,7.3,-73.98873,40.718577,-73.94719,40.711352000000005,3,2,4,5,2012,0,1,3.5920569549989008
159277,25641434,29.3,-74.00396500000001,40.722248,-73.861595,40.76829,1,10,2,5,2010,0,0,13.040712028319996
159278,21708788,5.7,-73.99968,40.760895,-74.00239,40.745474,1,6,5,5,2010,1,0,1.7298644834016297
159279,33058315,5.0,-73.948385,40.778272,-73.94278299999999,40.789813,2,19,2,5,2013,0,0,1.3672308037171506
159280,19389825,8.5,-74.00106099999999,40.731639,-73.974964,40.721675,1,14,6,7,2013,1,0,2.4624478685422506
159281,3575521,9.0,-73.979463,40.766262,-73.978767,40.766782,1,19,5,7,2013,1,0,0.08233460329581242
159282,35410453,6.5,-73.977092,40.757463,-73.988523,40.736905,1,22,4,1,2009,0,1,2.480490794103502
159283,19367689,36.5,-74.009937,40.701982,-73.983636,40.75954,2,9,6,11,2014,1,0,6.772991784670831
159284,42131806,7.5,0.0,0.0,0.0,0.0,1,13,0,2,2013,0,0,0.0
159285,45449067,7.7,-73.991711,40.749316,-73.981311,40.742331,1,11,1,2,2009,0,0,1.1708332364303473
159286,15135077,4.0,-73.974688,40.788162,-73.969195,40.793505,5,13,1,11,2012,0,0,0.7528712302242021
159287,35863142,23.0,0.0,0.0,0.0,0.0,2,20,5,5,2015,1,0,0.0
159288,38631675,11.0,-73.97819,40.745633000000005,-73.954062,40.76639,1,12,1,4,2014,0,0,3.0752930772043636
159289,13117170,33.33,-73.870757,40.77378,-73.984915,40.728038,1,17,5,7,2014,1,0,10.87852307396962
159290,3384759,11.7,-73.98065799999999,40.754198,-74.009816,40.721245,1,17,0,8,2010,0,0,4.41152162371545
159291,40581566,11.3,-74.006501,40.731724,-73.98566,40.760331,2,9,3,4,2009,0,0,3.6333087559572155
159292,35516366,30.5,-74.00391,40.726037,-73.95626700000001,40.822171,1,4,5,3,2012,1,1,11.417656842504641
159293,8956716,9.5,-73.997904,40.761467,-74.002501,40.734187,4,19,5,6,2014,1,0,3.058016517336839
159294,5542130,4.5,-73.979777,40.753115,-73.97861999999999,40.756583,1,15,4,11,2010,0,0,0.3977479815399886
159295,20766752,8.0,-73.976293,40.7507,-73.97840500000001,40.761303000000005,1,16,5,11,2014,1,0,1.1923449875461023
159296,1064817,12.5,-74.01644499999999,40.704955,-73.978728,40.72415,1,20,5,8,2009,1,0,3.828948767138876
159297,47277348,6.1,-73.996557,40.742902,-73.991619,40.72723,1,4,5,12,2011,1,1,1.7916255496405882
159298,10807550,7.7,-73.995952,40.716699,-74.015148,40.709051,1,13,6,7,2009,1,0,1.8278095638271603
159299,3915103,11.3,-73.990478,40.724617,-73.95546800000001,40.717845,5,2,6,9,2009,1,1,3.045002895145573
159300,5688289,8.0,-73.98910500000001,40.758334000000005,-73.977611,40.753786,1,9,4,3,2014,0,0,1.0922613916843822
159301,18836104,12.5,-74.008346,40.722779,-73.978539,40.750632,1,18,0,4,2013,0,0,3.9873626991744278
159302,12372910,3.7,-73.959598,40.773713,-73.965746,40.767925,1,15,5,2,2011,1,0,0.8259901259340747
159303,36030776,25.5,-74.012495,40.708182,-73.97280500000001,40.755802,2,9,0,11,2012,0,0,6.262775966988713
159304,42232228,7.5,-73.97954,40.776825,-73.995287,40.765152,1,22,4,4,2013,0,1,1.8555867794994867
159305,46889435,7.3,-73.994437,40.749458,-73.993965,40.763985,3,2,5,3,2010,1,1,1.615817857470495
159306,3585401,5.7,-73.960392,40.76942,-73.951397,40.785702,1,10,3,4,2009,0,0,1.962518544557204
159307,37782315,19.5,-74.017257,40.705047,-73.963975,40.718955,3,18,4,6,2014,0,0,4.749720240339413
159308,10966277,12.0,-73.973382,40.749462,-73.99688499999999,40.742785,1,16,4,10,2014,0,0,2.1145728670991084
159309,16809913,42.0,-73.868208,40.675786,-73.871886,40.774285,1,12,6,3,2013,1,0,10.956973630103017
159310,43156326,77.0,-73.78171,40.644902,-73.58730200000001,40.72408,1,1,4,4,2013,0,1,18.60723103562163
159311,49613373,5.7,-74.010305,40.719563,-74.002625,40.739483,1,9,5,2,2010,1,0,2.307602899194792
159312,24036526,6.9,-73.957115,40.71437,-73.939442,40.723929,1,2,6,5,2011,1,1,1.8297944622837183
159313,25756928,6.1,-73.983968,40.757411,-73.994312,40.741508,1,22,1,8,2012,0,1,1.9713617255936864
159314,7005624,6.9,-73.94655300000001,40.78083,-73.937148,40.804312,1,7,0,2,2012,0,0,2.7284785696419127
159315,52537131,10.5,-73.994003,40.750899,-73.975036,40.762629,1,15,1,8,2009,0,0,2.0623929497019473
159316,33679123,6.1,-73.99426,40.746097,-73.993212,40.748062,1,17,4,10,2011,0,0,0.23565986018221324
159317,5040531,4.1,-73.966842,40.772962,-73.955365,40.767105,5,1,3,8,2009,0,1,1.1654506825156532
159318,17896710,14.1,-73.986867,40.741087,-73.954875,40.805857,5,0,1,4,2009,0,1,7.6894508575935125
159319,13656399,6.0,-73.955905,40.774505,-73.962663,40.762839,2,22,2,10,2014,0,1,1.4165526081149258
159320,16358682,9.3,-73.977027,40.758962,-74.001073,40.729278,1,14,6,3,2010,1,0,3.87277103657292
159321,50761778,5.0,0.0,0.0,0.0,0.0,1,9,2,1,2013,0,0,0.0
159322,20366317,4.9,-73.982875,40.767405,-73.965127,40.75995,2,11,6,11,2010,1,0,1.7092138151532674
159323,35994916,11.3,-73.981628,40.758137,-73.93319,40.763642,2,0,1,3,2012,0,1,4.125289876534996
159324,2874651,5.0,-73.986182,40.740179,-73.994869,40.743853,1,7,2,7,2014,0,0,0.83816050040362
159325,18749807,20.0,-73.99311800000001,40.767766,-74.006755,40.706725,1,10,5,2,2014,1,0,6.88400989788344
159326,23609329,4.1,-73.96645699999999,40.764602,-73.967388,40.769307,1,7,1,10,2009,0,0,0.5290145764117703
159327,10524501,8.9,-73.97391999999999,40.7605,-73.947162,40.788305,1,1,6,3,2009,1,1,3.8256981525493914
159328,36721232,12.9,-74.00731999999999,40.728333,-73.974337,40.751657,2,14,1,4,2012,0,0,3.8010701778477856
159329,23708205,7.0,0.0,0.0,0.0,0.0,1,0,6,9,2013,1,1,0.0
159330,25128247,6.9,-73.985404,40.727421,-73.99234399999999,40.744159,1,22,6,8,2012,1,1,1.9508729955175097
159331,39700200,7.7,-73.97994,40.762257,-73.983572,40.781065000000005,2,14,6,12,2010,1,0,2.1136004414426672
159332,46658115,17.3,-73.951787,40.784625,-73.9687,40.798425,1,10,6,10,2010,1,0,2.0933021043263698
159333,35374130,30.1,-73.863285,40.76998,-73.98311899999999,40.756558,1,10,0,4,2012,0,0,10.202241269534248
159334,6779432,7.0,-73.983995,40.740307,-73.994062,40.725117,1,14,6,6,2013,1,0,1.8900796392476031
159335,43971817,16.0,0.0,0.0,0.0,0.0,2,3,4,1,2013,0,1,0.0
159336,26220337,32.1,-73.995068,40.724877,-73.900662,40.864888,5,1,5,3,2009,1,1,17.479576251602747
159337,2901767,26.5,-73.99282,40.728172,-73.942883,40.847028,1,19,1,4,2012,0,0,13.86876547094564
159338,48633376,8.5,-73.960993,40.764859,-73.960993,40.764859,1,18,5,11,2013,1,0,0.0
159339,37992721,22.5,-73.98780059814453,40.77621841430664,-73.99523162841797,40.74655151367188,2,18,6,6,2015,1,0,3.357654638507659
159341,27039935,23.5,-74.01445770263672,40.70402526855469,-73.9831771850586,40.76545333862305,1,12,6,3,2015,1,0,7.321334675776641
159342,8007681,11.0,-73.98513299999999,40.753305,-73.962082,40.776352,1,11,3,9,2012,0,0,3.214998290041266
159343,38483151,10.5,-73.977343,40.763207,-74.003873,40.75086,3,20,3,4,2009,0,0,2.6226462622600737
159344,9574142,3.5,-73.991472,40.75973,-73.990303,40.75934,1,17,2,2,2014,0,0,0.10758652825177387
159345,15508925,22.0,-73.96639,40.75813,-73.990752,40.751115000000006,1,12,4,4,2014,0,0,2.1953025698782236
159346,17657970,5.0,-73.98836999999999,40.754832,-73.984245,40.750212,1,8,0,6,2013,0,0,0.6201946897026133
159347,10378419,9.7,-73.97428199999999,40.761288,-73.986508,40.737178,1,20,4,7,2010,0,0,2.871927368484206
159348,46138776,12.5,-73.959849,40.782134,-73.970726,40.762185,1,12,1,4,2013,0,0,2.3998933596523417
159349,4476774,5.7,-73.96609000000001,40.762025,-73.951705,40.78153,2,15,5,1,2011,1,0,2.4842158861822337
159350,39903404,9.0,-73.964691,40.808117,-73.939254,40.804958,1,20,6,3,2013,1,0,2.169548311053209
159351,54185113,9.5,-73.98785500000001,40.745571000000005,-73.990349,40.750887,1,14,3,5,2013,0,0,0.6273380276972935
159352,29836479,7.3,-73.977008,40.753992,-73.98787800000001,40.736618,1,17,6,1,2011,1,0,2.1379411585893364
159353,21124432,5.7,-73.961,40.7691,-73.9708,40.7642,1,8,1,9,2011,0,0,0.9889487249281607
159354,26584464,7.7,-73.968723,40.7641,-73.98069699999999,40.779249,3,15,0,9,2009,0,0,1.9632222523616274
159355,7835904,19.3,-74.00225400000001,40.708987,-73.98631400000001,40.760759,1,22,3,10,2009,0,1,5.911373788777197
159356,15445024,9.7,-74.00209699999999,40.750679,-73.988569,40.774645,2,16,6,9,2011,1,0,2.8982389809801634
159357,43757364,10.5,-74.012823,40.702192,-74.007438,40.743188,2,18,3,5,2009,0,0,4.5810797024871635
159358,53598151,4.9,-73.983255,40.746758,-73.97419000000001,40.750835,3,20,1,10,2010,0,0,0.8880556930722705
159359,43152962,5.0,-73.966998,40.770102,-73.96798299999999,40.763702,1,9,5,5,2013,1,0,0.7164658838625404
159360,40035562,6.5,-73.99672,40.737497,-73.985908,40.752503,3,13,1,4,2009,0,0,1.9010079505662199
159361,558413,4.9,-73.988403,40.767545,-73.983199,40.77585,1,12,1,1,2012,0,0,1.0221780636968776
159362,14042947,10.5,-73.97888946533203,40.75593185424805,-73.98844146728516,40.74356842041016,1,9,3,2,2015,0,0,1.5929168269220526
159363,48958040,6.5,-73.99098000000001,40.750238,-73.979329,40.761704,3,21,6,11,2009,1,0,1.6089115037686932
159364,30422479,6.5,-73.99873000000001,40.73414,-73.98161,40.73735,1,22,2,10,2014,0,1,1.4859589757493916
159365,46879099,4.9,-74.013963,40.714117,-74.00873299999999,40.72672,1,19,6,8,2010,1,0,1.4690677668478513
159366,21856654,14.5,-73.976871,40.7575,-73.992707,40.72541,2,13,2,11,2013,0,0,3.809506809783481
159367,45481796,9.3,-73.993202,40.752519,-74.000321,40.731424,1,12,1,7,2009,0,0,2.4211188931800423
159368,17943750,10.5,-73.98536999999999,40.769432,-73.97500699999999,40.753192,5,18,6,11,2012,1,0,2.0056719044254923
159369,9883484,6.9,-73.990567,40.729772,-73.985075,40.727903000000005,1,9,4,6,2012,0,0,0.5073015392068769
159370,36991262,7.0,-73.955023,40.781426,-73.966699,40.789022,2,18,1,1,2014,0,0,1.2960585951803731
159371,47946074,5.0,-73.97696685791014,40.75584030151367,-73.97966766357422,40.76552581787109,1,6,0,1,2015,0,0,1.1007407266955558
159372,40051974,14.9,-73.96710300000001,40.759077000000005,-74.012555,40.701583,2,3,5,7,2012,1,1,7.452451069940123
159373,35131806,51.0,-73.991187,40.750789000000005,-74.033907,40.736743,2,22,4,6,2011,0,1,3.9232457525807116
159374,27026932,8.9,-73.98411999999999,40.760475,-73.99087800000001,40.73288,1,23,3,6,2010,0,1,3.1207905478089693
159375,32734891,8.5,-73.958682,40.712787,-73.98779499999999,40.72776,1,22,5,12,2011,1,1,2.9650667683319796
159376,9392312,10.1,-73.992805,40.729955,-74.010735,40.71097,1,11,3,9,2011,0,0,2.596099880683851
159377,9633473,7.5,-74.004997,40.740767,-73.985292,40.731992,1,2,3,10,2012,0,1,1.9257332492265449
159378,42796024,9.3,-74.00867,40.714263,-73.978897,40.752582,1,5,3,12,2009,0,1,4.94452040248929
159379,27963919,9.3,-74.00896800000001,40.718607,-73.97939699999999,40.729932,2,6,0,3,2009,0,0,2.7920590455179872
159380,33557489,6.5,-73.930245,40.694527,-73.912315,40.689958,1,4,0,7,2013,0,1,1.5947768667667075
159381,46924858,7.0,-73.98859499999999,40.731575,-74.00110500000001,40.741787,1,1,5,3,2013,1,1,1.549313138195224
159382,1943728,16.0,-73.958,40.776447,-73.99284,40.723722,4,0,5,12,2013,1,1,6.556300220812971
159383,21471469,10.0,-73.985996,40.740706,-73.989672,40.761349,1,21,1,9,2012,0,0,2.316188906233094
159384,22837608,20.9,-74.0092,40.7048,-73.9278,40.7451,1,20,1,8,2011,0,0,8.193507209707695
159385,44095570,10.1,-74.00336,40.733732,-73.98299200000001,40.7649,5,21,1,5,2009,0,0,3.8671807984067836
159386,26710445,6.5,-73.956699,40.774089,-73.981045,40.778654,1,19,5,8,2009,1,0,2.1119385964270228
159387,49074450,28.0,-73.98775699999999,40.724217,-73.901872,40.741427,1,2,6,10,2014,1,1,7.485347881422303
159388,47243909,5.7,-73.990799,40.748078,-73.982019,40.737419,1,19,6,8,2010,1,0,1.397102748312691
159389,34732363,10.5,-73.984228,40.720657,-73.972862,40.756132,1,20,3,7,2012,0,0,4.059211764757712
159390,1299654,10.5,-73.959662,40.782467,-73.98439,40.752505,5,14,0,11,2009,0,0,3.928919184872389
159391,44665966,7.7,-74.003825,40.71332,-73.99632700000001,40.692487,2,22,4,11,2011,0,1,2.401204202255236
159392,15118204,4.0,-73.967405,40.769112,-73.958688,40.769035,4,9,1,5,2014,0,0,0.7341365286437234
159393,43076365,19.0,-73.982085,40.742482,-73.980062,40.780702000000005,1,18,3,6,2013,0,0,4.2532841468201505
159394,582027,2.5,-73.788285,40.641905,0.0,0.0,1,15,0,12,2013,0,0,8647.567274342822
159395,5144506,5.7,-73.953666,40.766979,-73.98650500000001,40.753466,1,2,4,9,2010,0,1,3.147640741744544
159396,11550886,6.5,-73.97670699999999,40.764907,-73.977296,40.753447,1,12,3,2,2009,0,0,1.2752591461678329
159397,46144310,4.5,-73.99608,40.724026,-73.991534,40.726878,3,2,6,8,2010,1,1,0.4973166417386971
159398,42545984,14.9,-74.005397,40.739852,-73.99180799999999,40.742627,1,12,5,11,2011,1,0,1.1857067024845975
159399,13706318,9.7,-73.98328599999999,40.776464,-73.997253,40.747314,2,18,4,7,2011,0,0,3.4481869753301617
159400,48607122,4.5,-73.951295,40.785531,-73.95958,40.773934,1,18,4,8,2013,0,0,1.4661239737029703
159401,10506301,28.9,-73.870813,40.773535,-73.755383,40.663352,1,20,3,4,2009,0,0,15.644259608879576
159402,37392442,4.5,-73.98184499999999,40.778136,-73.972504,40.785037,1,17,6,2,2011,1,0,1.098816682970049
159403,25370297,8.1,-73.99771899999999,40.741156,-73.976336,40.740022,1,12,1,1,2010,0,0,1.8059104379952318
159404,16509365,6.5,-73.98103499999999,40.733862,-73.976955,40.751649,1,7,1,6,2010,0,0,2.007470035566373
159405,8365542,6.1,-73.98227299999999,40.774792,-73.96979,40.765877,1,11,1,6,2010,0,0,1.4448983523866517
159406,8435305,11.0,-73.95276641845702,40.77662658691406,-73.98033142089844,40.74259185791016,1,0,6,1,2015,1,1,4.439876189195093
159407,51939799,8.5,-73.94494399999999,40.774751,-73.976832,40.785926,1,10,5,11,2011,1,0,2.958537248071938
159408,32072659,5.7,-73.96669200000001,40.769947,-73.956278,40.776397,5,21,2,6,2009,0,0,1.1328786911915507
159409,43539168,12.9,-74.00341800000001,40.73245,-73.97327,40.687372,5,1,4,8,2010,0,1,5.619776593701682
159410,513312,2.5,0.0,0.0,0.0,0.0,1,16,2,4,2014,0,0,0.0
159411,38911403,12.5,-73.983083,40.762854,-73.984936,40.729003000000006,2,23,5,10,2009,1,1,3.767294956026547
159412,34575366,8.0,-73.96990500000001,40.753047,-73.9871,40.736417,1,21,3,12,2014,0,0,2.3490018455815926
159413,3568123,24.0,-73.97354399999999,40.764282,-74.004076,40.705703,1,10,2,4,2014,0,0,7.0032823514844855
159414,37057902,5.3,-73.991613,40.749902,-73.97742,40.755203,1,7,2,7,2009,0,0,1.332947556755901
159415,15658362,6.9,-73.999709,40.728442,-73.987999,40.731987,1,22,4,5,2009,0,1,1.0625373196372312
